2023-05-10 13:33:36,189 [Worker-1: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-05-11 15:12:41,487 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\palla\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-api-1.6.3.jar
2023-05-11 15:12:41,487 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\palla\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-connector-basic-1.6.3.jar
2023-05-11 15:12:41,487 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\palla\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-impl-1.6.3.jar
2023-05-11 15:12:41,487 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\palla\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-provider-3.8.6.jar
2023-05-11 15:12:41,487 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\palla\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-spi-1.6.3.jar
2023-05-11 15:12:41,488 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\palla\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-transport-wagon-1.6.3.jar
2023-05-11 15:12:41,488 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\palla\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-util-1.6.3.jar
2023-05-11 15:12:41,488 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\palla\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-settings-3.8.6.jar
2023-05-11 15:12:41,488 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\palla\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-settings-builder-3.8.6.jar
2023-05-11 15:12:41,488 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\palla\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-shared-utils-3.3.4.jar
2023-05-11 15:12:41,488 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\palla\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\okhttp-3.14.1.jar
2023-05-11 15:12:41,488 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\palla\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\okio-1.17.3.jar
2023-05-11 15:12:41,489 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\palla\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\org.eclipse.sisu.inject-0.3.5.jar
2023-05-11 15:12:41,489 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\palla\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\org.eclipse.sisu.plexus-0.3.5.jar
2023-05-11 15:12:41,489 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\palla\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-build-api-0.0.7.jar
2023-05-11 15:12:41,489 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\palla\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-cipher-2.0.jar
2023-05-11 15:12:41,489 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\palla\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-classworlds-2.6.0.jar
2023-05-11 15:12:41,489 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\palla\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-component-annotations-2.1.0.jar
2023-05-11 15:12:41,489 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\palla\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-interpolation-1.26.jar
2023-05-11 15:12:41,490 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\palla\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-sec-dispatcher-2.0.jar
2023-05-11 15:12:41,490 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\palla\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-utils-3.3.1.jar
2023-05-11 15:12:41,490 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\palla\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\wagon-file-3.5.1.jar
2023-05-11 15:12:41,490 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\palla\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\wagon-provider-api-3.5.1.jar
2023-05-11 15:12:41,492 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_30.1.0.v20221112-0806 [10])
2023-05-11 15:12:41,502 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\palla\.p2\pool\plugins\com.google.guava_30.1.0.v20221112-0806.jar
2023-05-11 15:12:41,502 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_1.7.36 [915])
2023-05-11 15:12:41,502 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\palla\.p2\pool\plugins\slf4j.api_1.7.36.jar
2023-05-11 15:12:41,503 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.inject_1.0.0.v20220405-0441 [32])
2023-05-11 15:12:41,510 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\palla\.p2\pool\plugins\javax.inject_1.0.0.v20220405-0441.jar
2023-05-11 15:12:41,510 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.annotation_1.3.5.v20221112-0806 [30])
2023-05-11 15:12:41,515 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\palla\.p2\pool\plugins\javax.annotation_1.3.5.v20221112-0806.jar
2023-05-11 15:12:41,532 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\palla\AppData\Local\Temp\m2e-archetypeGenerator5986004920522016535":
2023-05-11 15:12:41,535 [Worker-24: Launching mavenrun-02a006e9-1ac6-406a-9b60-3e0ac089bf58] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.1 -DgroupId=test -DartifactId=MavenCore -Dversion=0.0.1-SNAPSHOT -Dpackage=test.MavenCore -DoutputDirectory=E:\eclipse-workspace2 -Dstyle.color=always -U archetype:generate
2023-05-11 15:20:11,841 [Worker-45: Launching mavenrun-33276974-1bc1-4025-9b03-0de526620b35] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\palla\AppData\Local\Temp\m2e-archetypeGenerator6438694212820362781":
2023-05-11 15:20:11,841 [Worker-45: Launching mavenrun-33276974-1bc1-4025-9b03-0de526620b35] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.1 -DgroupId=test -DartifactId=HibernateCore -Dversion=0.0.1-SNAPSHOT -Dpackage=test.HibernateCore -DoutputDirectory=E:\eclipse-workspace2 -Dstyle.color=always -U archetype:generate
2023-05-11 15:20:55,221 [Worker-79: Launching mavenrun-66838683-6b74-4965-9a56-c961c98b9973] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\palla\AppData\Local\Temp\m2e-archetypeGenerator13550732298584612871":
2023-05-11 15:20:55,222 [Worker-79: Launching mavenrun-66838683-6b74-4965-9a56-c961c98b9973] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.1 -DgroupId=test -DartifactId=HibernateCore -Dversion=0.0.1-SNAPSHOT -Dpackage=test.HibernateCore -DoutputDirectory=E:\eclipse-workspace2 -Dstyle.color=always -U archetype:generate
2023-05-11 15:23:04,660 [Worker-77: Launching mavenrun-9a6f22c5-d3c3-48c0-80c5-9f22d5fc1a38] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\palla\AppData\Local\Temp\m2e-archetypeGenerator14230408778242314654":
2023-05-11 15:23:04,666 [Worker-77: Launching mavenrun-9a6f22c5-d3c3-48c0-80c5-9f22d5fc1a38] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.1 -DgroupId=test -DartifactId=HibernateCore -Dversion=0.0.1-SNAPSHOT -Dpackage=test.HibernateCore -DoutputDirectory=E:\eclipse-workspace2 -Dstyle.color=always -U archetype:generate
2023-05-11 15:23:50,940 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' E:\eclipse-workspace2\HibernateCore\pom.xml
2023-05-11 15:23:51,891 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/2.6/maven-resources-plugin-2.6.jar
2023-05-11 15:23:52,078 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/2.6/maven-resources-plugin-2.6.jar
2023-05-11 15:23:52,157 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.1/maven-compiler-plugin-3.1.jar
2023-05-11 15:23:52,443 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.1/maven-compiler-plugin-3.1.jar
2023-05-11 15:23:52,510 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/2.12.4/maven-surefire-plugin-2.12.4.jar
2023-05-11 15:23:52,678 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/2.12.4/maven-surefire-plugin-2.12.4.jar
2023-05-11 15:23:52,751 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/2.4/maven-jar-plugin-2.4.jar
2023-05-11 15:23:52,963 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/2.4/maven-jar-plugin-2.4.jar
2023-05-11 15:23:53,067 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.1/maven-compiler-plugin-3.1.pom
2023-05-11 15:23:53,149 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.1/maven-compiler-plugin-3.1.pom
2023-05-11 15:23:53,273 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-plugin-api/2.0.9/maven-plugin-api-2.0.9.pom
2023-05-11 15:23:53,370 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-plugin-api/2.0.9/maven-plugin-api-2.0.9.pom
2023-05-11 15:23:53,441 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven/2.0.9/maven-2.0.9.pom
2023-05-11 15:23:53,553 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven/2.0.9/maven-2.0.9.pom
2023-05-11 15:23:53,636 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/8/maven-parent-8.pom
2023-05-11 15:23:53,794 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/8/maven-parent-8.pom
2023-05-11 15:23:53,861 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-artifact/2.0.9/maven-artifact-2.0.9.pom
2023-05-11 15:23:53,927 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-artifact/2.0.9/maven-artifact-2.0.9.pom
2023-05-11 15:23:53,990 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/1.5.1/plexus-utils-1.5.1.pom
2023-05-11 15:23:54,072 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/1.5.1/plexus-utils-1.5.1.pom
2023-05-11 15:23:54,150 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus/1.0.11/plexus-1.0.11.pom
2023-05-11 15:23:54,240 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus/1.0.11/plexus-1.0.11.pom
2023-05-11 15:23:54,330 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-core/2.0.9/maven-core-2.0.9.pom
2023-05-11 15:23:54,403 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-core/2.0.9/maven-core-2.0.9.pom
2023-05-11 15:23:54,485 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-settings/2.0.9/maven-settings-2.0.9.pom
2023-05-11 15:23:54,570 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-settings/2.0.9/maven-settings-2.0.9.pom
2023-05-11 15:23:54,656 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-model/2.0.9/maven-model-2.0.9.pom
2023-05-11 15:23:54,739 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-model/2.0.9/maven-model-2.0.9.pom
2023-05-11 15:23:54,808 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-plugin-parameter-documenter/2.0.9/maven-plugin-parameter-documenter-2.0.9.pom
2023-05-11 15:23:54,899 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-plugin-parameter-documenter/2.0.9/maven-plugin-parameter-documenter-2.0.9.pom
2023-05-11 15:23:54,969 [Worker-45: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-profile/2.0.9/maven-profile-2.0.9.pom
